NAME,YEAR,MONTH,AVRG ELEVATION,MIN ELEVATION,MAX ELEVATION,PRECIPITATION RATE,SOIL MOISTURE,WIND SPEED,SURFACE TEMPERATURE,DEEP SOIL TEMPERATURE,Flood Risk,Landslide Risk,Storm Risk
0.0625,2027,12,0.066565809,0.041860465,0.404085258,0.38061378077,0.66128521544,0.5476645201999998,0.3858569832500001,0.43849753837,0.26680309939,0.413582368337,0.24942196476099987
0.0625,2028,1,0.066565809,0.041860465,0.404085258,0.38922894901,0.7072164332599999,0.21776102001,0.37352121556,0.4267458228900002,0.28649568557,0.427595941059,0.12251226869499997
0.0625,2028,2,0.066565809,0.041860465,0.404085258,0.3275501203899998,0.6948355518600002,0.19684771968,0.4643710974399999,0.4356818407399998,0.239939913326,0.407165231623,0.07747332360099997
0.0625,2028,3,0.066565809,0.041860465,0.404085258,0.1263583871499999,0.6341371739399997,0.14645941873,0.5202835460399998,0.5615555507300001,0.13007121693399992,0.3537729402729999,-0.014222006471000012
0.0625,2028,4,0.066565809,0.041860465,0.404085258,0.10703596245,0.4482262562800002,0.1499899448699999,0.5593455917600001,0.6604497142299999,0.05875656261200003,0.31198177026500007,-0.02641893256900006
0.0625,2028,5,0.066565809,0.041860465,0.404085258,0.07263564707,0.4449146136499997,0.1422354003999999,0.4766599716000002,0.5945787578000002,0.060540067702999856,0.287493991576,-0.023303720939000072
0.0625,2028,6,0.066565809,0.041860465,0.404085258,0.07414479274,0.42563287137,0.1292837745799999,0.46397645243,0.5111583747299999,0.057895907120999984,0.26547813597899994,-0.025494923732000047
0.0625,2028,7,0.066565809,0.041860465,0.404085258,0.4716284224000001,0.48358534923,0.1130324554299999,0.4480133284500003,0.4852900617699999,0.237467727139,0.39693530564299995,0.09044226230199989
0.0625,2028,8,0.066565809,0.041860465,0.404085258,0.50367882575,0.6466267724799998,0.5240822182099998,0.42353071189,0.47429624082,0.3040968387659999,0.4532640894329999,0.26937381173099995
0.0625,2028,9,0.066565809,0.041860465,0.404085258,0.5119546282799997,0.67324809301,0.4916252602999997,0.4125722521799999,0.4709072485300002,0.31758524787899994,0.4630554278929999,0.26106546126799984
0.0625,2028,10,0.066565809,0.041860465,0.404085258,0.5202534371199996,0.6940510375699998,0.6519967358700001,0.4045095089800001,0.4552517319900001,0.3287582034229997,0.4686548506049998,0.32931624278799987
0.0625,2028,11,0.066565809,0.041860465,0.404085258,0.4684051384299998,0.6950940845699999,0.68702561693,0.38056204991,0.4408159399399999,0.31312128986099996,0.4505261166879999,0.33256279741899997
0.0625,2028,12,0.066565809,0.041860465,0.404085258,0.28716333585,0.65370530116,0.5069324368499999,0.3709610649900001,0.4228579925599999,0.23012813078999994,0.38014535141499994,0.20807318159699995
0.0625,2029,1,0.066565809,0.041860465,0.404085258,0.37442178807,0.68262163805,0.20637028341,0.3587817771100002,0.4071085240699997,0.27614227032099997,0.4118478944499999,0.11646171346299995
0.0625,2029,2,0.066565809,0.041860465,0.404085258,0.11422391954,0.6594560350399997,0.13074419146,0.41265091217,0.4081359387299998,0.1543396149939999,0.32704433591999993,-0.002621910888000012
0.0625,2029,3,0.066565809,0.041860465,0.404085258,0.13427070729,0.4514795767299999,0.14354263194,0.4522926558599998,0.4517290260799997,0.09203704386299999,0.2793840522219999,0.0005831528910000411
0.0625,2029,4,0.066565809,0.041860465,0.404085258,0.05823683774,0.4244414776700002,0.1511688165899998,0.4661857419599999,0.5413868114600001,0.050733449105000064,0.266394018715,-0.021955151334000056
0.0625,2029,5,0.066565809,0.041860465,0.404085258,0.03600869126,0.3057295905100001,0.1528432298999999,0.4262035581599999,0.4808033836399997,0.01422506112500005,0.21199532305899996,-0.019957393194000014
0.0625,2029,6,0.066565809,0.041860465,0.404085258,0.148856279,0.18467649873,0.1274617277099999,0.4984552032100002,0.4381907898299997,0.008597839676999966,0.20101115308499995,-0.01070604675800009
0.0625,2029,7,0.066565809,0.041860465,0.404085258,0.51571275629,0.5475463583100004,0.5219984283700001,0.7159384164800002,0.4657285413500001,0.2207047458130001,0.4254366044500001,0.213668934039
0.0625,2029,8,0.066565809,0.041860465,0.404085258,0.4628184924699999,0.6727714682299998,0.6059819650500003,0.54564621443,0.6880524500399998,0.2711730136709999,0.49160064001799986,0.26545250997500014
0.0625,2029,9,0.066565809,0.041860465,0.404085258,0.5044396105199999,0.7627561641499994,0.7015259105000001,0.4335639910600002,0.5561969798700002,0.3372333143409997,0.5047112901749997,0.338572868244
0.0625,2029,10,0.066565809,0.041860465,0.404085258,0.6124997577400001,0.8466822209700006,0.6816455561799999,0.3948396123900001,0.4591282175199999,0.41338006600900024,0.5428933989170002,0.3707836464159999
0.0625,2029,11,0.066565809,0.041860465,0.404085258,0.4320404962,0.8251335906600004,0.51126036521,0.3875972536699999,0.4402148891699998,0.33618024404400015,0.47850836569200006,0.24994026330999997
0.0625,2029,12,0.066565809,0.041860465,0.404085258,0.4268113627900001,0.8161855649300002,0.24418778147,0.3911957846300001,0.4334774371600001,0.33068447676900004,0.47290772754800003,0.14082278359900002
0.0625,2030,1,0.066565809,0.041860465,0.404085258,0.12276984554,0.79621553534,0.19658989058,0.3960532972100001,0.4364525118100003,0.20210535847599997,0.376299278426,0.029599669551999996
0.0625,2030,2,0.066565809,0.041860465,0.404085258,0.06809117875,0.5955036337100001,0.11850114049,0.4348058289099998,0.44621151881,0.11226981493100006,0.3016339093,-0.025789936860999965
0.0625,2030,3,0.066565809,0.041860465,0.404085258,0.0619107654266666,0.4963242354799997,0.12005770544,0.4486247930199997,0.4807450077799999,0.0772800373106666,0.27693266362799984,-0.029785227699999958
0.0625,2030,4,0.066565809,0.041860465,0.404085258,0.07123314661,0.5542369975900003,0.1164615394899999,0.5136076071300001,0.5495451091800001,0.08538625559500009,0.3108632268960001,-0.041423542547000064
0.0625,2030,5,0.066565809,0.041860465,0.404085258,0.13175636979,0.58809297935,0.13561488373,0.4694418159200003,0.5065885385699999,0.12858549763699995,0.33058567425599994,-0.006772079655000068
0.0625,2030,6,0.066565809,0.041860465,0.404085258,0.5166311785899997,0.6259803202399999,0.5186838096499999,0.4095078702000001,0.46164003035,0.30588841256799987,0.44842461751899987,0.2739047224969999
0.0625,2030,7,0.066565809,0.041860465,0.404085258,0.4960576132699998,0.7185797810700001,0.7119386786899997,0.3960953165200001,0.4651573393200001,0.32812133542499994,0.470735847966,0.3477171112529998
0.0625,2030,8,0.066565809,0.041860465,0.404085258,0.5433143915499999,0.7065066969799999,0.6784626300999999,0.3764012169699999,0.4228084282,0.34734094142,0.4728211739989999,0.352442545211
0.0625,2030,9,0.066565809,0.041860465,0.404085258,0.4996620306599999,0.69041021918,0.67150752337,0.3728654627800001,0.417692833,0.32575820456199994,0.453873403352,0.33727194508999997
0.0625,2030,10,0.066565809,0.041860465,0.404085258,0.34942310562,0.6732487315899995,0.4979257433099999,0.3779825704899998,0.4143335793899999,0.2594907667269999,0.40298142884099986,0.22174413401200005
0.0625,2030,11,0.066565809,0.041860465,0.404085258,0.4023901647899998,0.6740834171599995,0.25664166206,0.3442046170100002,0.3946589420499999,0.28768358676199973,0.4151870247949998,0.14787620995899992
0.0625,2030,12,0.066565809,0.041860465,0.404085258,0.1208105596,0.6559589791299999,0.2217455590799999,0.31992982776,0.3775030565400002,0.17446937112699995,0.321844634727,0.054298845059999976
0.0625,2031,1,0.066565809,0.041860465,0.404085258,0.05980951457,0.4746208526299999,0.13425089021,0.3087200087100001,0.35861759431,0.09790947897499994,0.24536579082199997,0.0032426278129999847
0.0625,2031,2,0.066565809,0.041860465,0.404085258,0.0409800482666666,0.3828982737400002,0.1452151888799999,0.3594750111299998,0.3693460806099999,0.05270991830266672,0.214345874524,-0.008171493094000032
0.0625,2031,3,0.066565809,0.041860465,0.404085258,0.0738971748,0.1835228444199999,0.1221630710299999,0.4396512399199999,0.4434891123499999,-0.009971105638000008,0.17923699003599994,-0.023552448032000017
0.0625,2031,4,0.066565809,0.041860465,0.404085258,0.14393484697,0.3653966747399999,0.08761424913,0.54182136755,0.54154596821,0.052172086799999975,0.27442181195499993,-0.036794700666999997
0.0625,2031,5,0.066565809,0.041860465,0.404085258,0.4882312231800002,0.5365901069199999,0.4681610096900002,0.4586959735900002,0.5103574142699999,0.25787374573,0.42283104368399993,0.23533799521200005
0.0625,2031,6,0.066565809,0.041860465,0.404085258,0.4378904425199998,0.6743892513900002,0.5835701437599998,0.3910846856699999,0.4589605796600001,0.29259943439100006,0.43878918590500005,0.2799216722259999
0.0625,2031,7,0.066565809,0.041860465,0.404085258,0.5942615288099998,0.7008139174900002,0.7221464463600004,0.3495430823900001,0.4003990483399998,0.37138358939300004,0.48191560535799993,0.39057183980900007
0.0625,2031,8,0.066565809,0.041860465,0.404085258,0.5217486105599998,0.7040643335699999,0.68646745148,0.34645088371,0.37909021829,0.3439719866529999,0.4568750886969999,0.35516480611799994
0.0625,2031,9,0.066565809,0.041860465,0.404085258,0.3025172020799999,0.67942922389,0.4729599162400001,0.3625538477300001,0.3791825181900002,0.24566829755300001,0.383733593229,0.20077177667399998
0.0625,2031,10,0.066565809,0.041860465,0.404085258,0.3740844421400001,0.6754836753099996,0.2015054027,0.3548941534900001,0.3846779968400001,0.2746434678509999,0.405119196403,0.115192082124
0.0625,2031,11,0.066565809,0.041860465,0.404085258,0.2685860081799999,0.6989770653499998,0.1156165218,0.31793458434,0.3676016345800001,0.24688402510899993,0.37710241077499995,0.05657891340599995
0.0625,2031,12,0.066565809,0.041860465,0.404085258,0.13812958115,0.6046130742999991,0.17457159644,0.2801473195699999,0.3314951923,0.17394970993599973,0.30243499689499975,0.04858146810700003
0.0625,2032,1,0.066565809,0.041860465,0.404085258,0.05193732167,0.4104704423800003,0.16244629775,0.2435671847099999,0.2873469837200002,0.0885460435400001,0.20950488775900014,0.02518969775900002
0.0625,2032,2,0.066565809,0.041860465,0.404085258,0.0243623584,0.2999477918199996,0.14349304443,0.32923382044,0.3045426308599999,0.027225935917999863,0.17151473303799986,-0.007797419695999994
0.0625,2032,3,0.066565809,0.041860465,0.404085258,0.07612585626,0.1228621388999999,0.1046855442999999,0.5096576268899998,0.4327991760999999,-0.041279122104000004,0.15956939556799996,-0.04387613168000001
0.0625,2032,4,0.066565809,0.041860465,0.404085258,0.1285203543800001,0.3560810710300001,0.0605242610599999,0.6670369686300003,0.602785959,0.018168488435000005,0.27925078122300007,-0.07729816388800007
0.0625,2032,5,0.066565809,0.041860465,0.404085258,0.4123351266199996,0.4559904146900002,0.3128947742600002,0.4851458489499999,0.56896851011,0.19804542436499994,0.38760452621499997,0.14517269699999996
0.0625,2032,6,0.066565809,0.041860465,0.404085258,0.3998409298300001,0.61558048039,0.6038811946400001,0.4017685915299999,0.4838490598900001,0.2576002168430001,0.414709396844,0.2744944575990001
0.0625,2032,7,0.066565809,0.041860465,0.404085258,0.6021143808800002,0.6395312349600001,0.72149567955,0.3476030523199999,0.4019738740899998,0.3565279314760002,0.46620162137,0.3930553947200001
0.0625,2032,8,0.066565809,0.041860465,0.404085258,0.5087072331800001,0.6599298801000002,0.6875242357599999,0.35112099036,0.3889096937800002,0.32458107833000016,0.4416862345400001,0.350741085286
0.0625,2032,9,0.066565809,0.041860465,0.404085258,0.3298393365999999,0.6872374024,0.48032733482,0.3863471801600001,0.4033034112000001,0.25418093842799994,0.3990968657399999,0.20715671797599994
0.0625,2032,10,0.066565809,0.041860465,0.404085258,0.38169676386,0.6823581043399998,0.2038175771299999,0.3933179262399999,0.4144552875899998,0.272065970698,0.4154206797779999,0.11071589386199997
0.0625,2032,11,0.066565809,0.041860465,0.404085258,0.3755589399799999,0.6747645971599995,0.14182919726,0.3372106761199998,0.3915099515299999,0.2785542390159999,0.4067122132479998,0.09530064477399999
0.0625,2032,12,0.066565809,0.041860465,0.404085258,0.1259262755499999,0.6097673068099992,0.17026886913,0.29829905962,0.3492556530300002,0.16698430943899972,0.3038723671139998,0.039569037492999976
0.0625,2033,1,0.066565809,0.041860465,0.404085258,0.04965237778,0.3820149210400002,0.1508740757,0.2496868723799999,0.3106839885100003,0.07787147204800007,0.2049501491480001,0.018651388238000027
0.0625,2033,2,0.066565809,0.041860465,0.404085258,0.0413519409366666,0.2198147368700001,0.1290739998599999,0.3664091165100001,0.3208297077999998,0.002546793233666647,0.15582910670199998,-0.015903221977000073
0.0625,2033,3,0.066565809,0.041860465,0.404085258,0.0698563745599999,0.1175298316,0.09344499879,0.5570399939200003,0.4636113710599999,-0.054863080380000095,0.16225129785999995,-0.05972966780000008
0.0625,2033,4,0.066565809,0.041860465,0.404085258,0.08497036712,0.2874872329299999,0.06649605081,0.68978284439,0.6377590289,-0.02437883305100004,0.25260224759499994,-0.092523619318
0.0625,2033,5,0.066565809,0.041860465,0.404085258,0.36002985371,0.4447148622999998,0.33614042682,0.5177105376299999,0.6287573658900005,0.167227711748,0.38048804978100004,0.13226643841500008
0.0625,2033,6,0.066565809,0.041860465,0.404085258,0.4423975667599999,0.6222769084899998,0.6225894803200002,0.41860353141,0.5149825422500001,0.27326481206899994,0.43571201282499994,0.2913777749740001
0.0625,2033,7,0.066565809,0.041860465,0.404085258,0.57791566749,0.6465577734900002,0.7121159424800001,0.370514232,0.4118827857399998,0.3443741717430001,0.463031751242,0.3774616499390001
0.0625,2033,8,0.066565809,0.041860465,0.404085258,0.5188148380200002,0.69297297309,0.7064012699299999,0.3686627785200001,0.4125622584600001,0.33502869053100004,0.45936195682500003,0.3578158227739999
0.0625,2033,9,0.066565809,0.041860465,0.404085258,0.42608661406,0.7010149451799996,0.6484132412100001,0.39269234324,0.4166784154799998,0.2955440796299999,0.43477931266799985,0.30199623115400004
0.0625,2033,10,0.066565809,0.041860465,0.404085258,0.3327799472199998,0.67493160818,0.4133074268300002,0.4034106207999999,0.4206232997799999,0.24825275628199994,0.39975128837599994,0.17781824983800004
0.0625,2033,11,0.066565809,0.041860465,0.404085258,0.41585097981,0.6587566357399992,0.1313086511,0.36138873719,0.4086657269499998,0.28503305430799986,0.4174285918549997,0.098344426045
0.0625,2033,12,0.066565809,0.041860465,0.404085258,0.0986014749899999,0.6361060244699996,0.1777961844499999,0.3151079473900003,0.3889457105499997,0.16059422695899978,0.31151455374799975,0.031020745898999863
0.0625,2034,1,0.066565809,0.041860465,0.404085258,0.0635800156666666,0.45118165676,0.1531790101200001,0.2928328557000001,0.3534342611900001,0.0955633512546666,0.23842851576599997,0.015122456707999998
0.0625,2034,2,0.066565809,0.041860465,0.404085258,0.02573702309,0.38121299896,0.1392267985899999,0.3614209239099998,0.3748079656499999,0.04571794324200003,0.210359761545,-0.015528939319000012
0.0625,2034,3,0.066565809,0.041860465,0.404085258,0.07429605844,0.19900158876,0.1240855379099999,0.5000026052500006,0.4806698900499999,-0.017238201946000134,0.19143643397,-0.03473406925400016
0.0625,2034,4,0.066565809,0.041860465,0.404085258,0.15899849659,0.37072632709,0.0665649165,0.6542627717499999,0.6004204161000003,0.037308161513000024,0.2923146921240001,-0.06318361967299997
0.0625,2034,5,0.066565809,0.041860465,0.404085258,0.4863768896599999,0.5950158420599998,0.4594063752100001,0.48899044484,0.56465883177,0.2686008386139999,0.4506627476699999,0.22522094711399998
0.0625,2034,6,0.066565809,0.041860465,0.404085258,0.4274570742199998,0.6537196792700002,0.55099089541,0.4297428420300002,0.5016858498700001,0.27449358416299996,0.438003357821,0.2560283311239999
0.0625,2034,7,0.066565809,0.041860465,0.404085258,0.6539453893600001,0.69631566067,0.73585493517,0.3740604910599998,0.4071877168499999,0.3890041748330001,0.499829020179,0.40905691176400005
0.0625,2034,8,0.066565809,0.041860465,0.404085258,0.5470207572799998,0.702270116119999,0.6836002086000001,0.3623047574400002,0.4064879780300003,0.3503718053599996,0.4693980194259997,0.358428778236
0.0625,2034,9,0.066565809,0.041860465,0.404085258,0.25937062554,0.6638802846000003,0.4690508669600002,0.3938757742400001,0.4111335926399999,0.21748059984800006,0.3725151533700001,0.1799997986980001
0.0625,2034,10,0.066565809,0.041860465,0.404085258,0.36280810867,0.6685678619399995,0.19541794428,0.40028514283,0.4170670002499996,0.2589799925839999,0.40613935303299975,0.10029600084700001
0.0625,2034,11,0.066565809,0.041860465,0.404085258,0.26669693399,0.6971635525299997,0.0941544057699999,0.3395948499900001,0.4043009770899997,0.24125228845699992,0.3833315031739999,0.04309529160699993
0.0625,2034,12,0.066565809,0.041860465,0.404085258,0.13704664967,0.5936088027199989,0.16260824079,0.3088758162000001,0.3716476303199998,0.16446955654399964,0.30683932358099963,0.03772554707699998
0.125,2025,1,0.836611195,0.11627907,1.0,0.5453834092100002,0.7066442223700001,0.65543122953,0.22044422783,0.2279191769899999,0.3023966653290001,0.5885143638720001,0.2980375495090001
0.125,2025,2,0.836611195,0.11627907,1.0,0.33078321603,0.6621617262100001,0.6962727265899997,0.3170573058000002,0.2127930080899999,0.18388922361499993,0.50776432329,0.23067147478499983
0.125,2025,3,0.836611195,0.11627907,1.0,0.3000623223800002,0.6578360972399999,0.6440479687400003,0.3649660062899999,0.3752229847599999,0.16072143736600003,0.529736361838,0.19098356345200018
0.125,2025,4,0.836611195,0.11627907,1.0,0.3011983414099998,0.6424812867700002,0.3785333107300001,0.4311399829800001,0.3824840568499999,0.14333460649899993,0.526922938824,0.07188371061899997
0.125,2025,5,0.836611195,0.11627907,1.0,0.3750495250599999,0.6731041292399996,0.1633325295799999,0.3105138116900001,0.3443108898199998,0.20618716695799988,0.5506305132539998,0.03208398751199988
0.125,2025,6,0.836611195,0.11627907,1.0,0.1027956983999999,0.6769642032100001,0.15031647813,0.25239409042,0.2990440681500002,0.11006760273899995,0.46105902311300007,-0.043174636812000046
0.125,2025,7,0.836611195,0.11627907,1.0,0.27282100184,0.4779573030700002,0.17702776597,0.22550049163,0.23281492661,0.12375437383100003,0.43911871579500006,0.023896189114000002
0.125,2025,8,0.836611195,0.11627907,1.0,0.24643364919,0.5638313446200002,0.1422601494499999,0.25925121648,0.2399544007399999,0.13221150026600004,0.458392617291,-0.004677208259000046
0.125,2025,9,0.836611195,0.11627907,1.0,0.2463295525599999,0.5856905195199998,0.1033674080699999,0.24233148168,0.2286217796599999,0.14211156104399986,0.4626526165559999,-0.016881586840000073
0.125,2025,10,0.836611195,0.11627907,1.0,0.27483166392,0.6039702454799997,0.1511695656899999,0.2317976687699998,0.2309397406799999,0.16110308595799994,0.47715075995599987,0.012896672198000017
0.125,2025,11,0.836611195,0.11627907,1.0,0.4849440538800001,0.6336816490899998,0.3896249362099999,0.1918422092399999,0.2023526561399999,0.26205255493100005,0.543380481119,0.17930362930000004
0.125,2025,12,0.836611195,0.11627907,1.0,0.4222791795099999,0.68368788624,0.4797223488599997,0.1913256242099999,0.1880589485899999,0.252091793334,0.536724148443,0.19664644905499984
0.125,2026,1,0.836611195,0.11627907,1.0,0.3979458701800001,0.6806873505499995,0.1898472645999999,0.1630650542599999,0.16619984366,0.24711042288499996,0.5241521739509999,0.07904853654199999
0.125,2026,2,0.836611195,0.11627907,1.0,0.25848310442,0.6529416673500001,0.19421050155,0.2439680485999999,0.16218733138,0.1668210127530001,0.473187136807,0.022774402726000023
0.125,2026,3,0.836611195,0.11627907,1.0,0.19816027583,0.6193512649099998,0.17213656811,0.2929044565699999,0.19795144895,0.12282747899099995,0.45216599101199995,-0.013939300820999992
0.125,2026,4,0.836611195,0.11627907,1.0,0.2748514458199999,0.5977204996199997,0.15835856716,0.2730679114999998,0.30541265107,0.15098202641399994,0.4901763528459999,0.007524158810000001
0.125,2026,5,0.836611195,0.11627907,1.0,0.12468089813,0.5956311301999992,0.15140644598,0.19341591517,0.2195240717899999,0.10621739577799975,0.4273206618569997,-0.024377454703000012
0.125,2026,6,0.836611195,0.11627907,1.0,0.0955974402299999,0.4013767503100002,0.1769848286499999,0.18587026123,0.1739745129799999,0.03781682943900001,0.35120939875800006,-0.02136200821700008
0.125,2026,7,0.836611195,0.11627907,1.0,0.5006834106699999,0.4150420084300001,0.15615216576,0.19459816967,0.1804527982199999,0.202205213363,0.478130424374,0.09008513607099995
0.125,2026,8,0.836611195,0.11627907,1.0,0.3975836293,0.6411209455499999,0.08345585104,0.2181191330799999,0.2082297804499999,0.224084789269,0.520579567545,0.025372483090000023
0.125,2026,9,0.836611195,0.11627907,1.0,0.4137532450699998,0.6440542719899999,0.0933831480099999,0.19675140555,0.1884787038899999,0.2357061790149999,0.5223602348959999,0.03846783211499989
0.125,2026,10,0.836611195,0.11627907,1.0,0.48471314197,0.64043648506,0.38146721785,0.16660164882,0.17032205841,0.269034753042,0.538931538791,0.181019380467
0.125,2026,11,0.836611195,0.11627907,1.0,0.4301900222299998,0.67413623241,0.48288773527,0.1361180069099999,0.1434274322899999,0.26343215773299994,0.5273056018499999,0.211327379895
